processed
400.0 -304.0 0.00000 1.00000 1.00000 0.39062 0.39062    464.0 -304.0 0.00000 1.00000 1.00000 0.39062 0.39062    400.0 -240.0 0.00000 1.00000 1.00000 0.39062 0.39062    464.0 -240.0 0.00000 1.00000 1.00000 0.37500 0.37500
464.0 -288.0 0.00000 1.00000 1.00000 0.37500 0.37500    576.0 -288.0 0.00000 1.00000 1.00000 0.39062 0.39062    464.0 -208.0 0.00000 1.00000 1.00000 0.39062 0.39062    576.0 -208.0 0.00000 1.00000 1.00000 0.37500 0.37500
576.0 -272.0 0.00000 1.00000 1.00000 0.37500 0.37500    688.0 -272.0 0.00000 1.00000 1.00000 0.39062 0.39062    576.0 -192.0 0.00000 1.00000 1.00000 0.39062 0.39062    688.0 -192.0 0.00000 1.00000 1.00000 0.37500 0.37500
688.0 -256.0 0.00000 1.00000 1.00000 0.37500 0.37500    768.0 -256.0 0.00000 1.00000 1.00000 0.39062 0.39062    688.0 -144.0 0.00000 1.00000 1.00000 0.39062 0.39062    768.0 -144.0 0.00000 1.00000 1.00000 0.37500 0.37500
768.0 -208.0 0.00000 1.00000 1.00000 0.37500 0.37500    800.0 -208.0 0.00000 1.00000 1.00000 0.39062 0.39062    768.0 -128.0 0.00000 1.00000 1.00000 0.39062 0.39062    800.0 -128.0 0.00000 1.00000 1.00000 0.37500 0.37500
800.0 -176.0 0.00000 1.00000 1.00000 0.37500 0.37500    976.0 -176.0 0.00000 1.00000 1.00000 0.39062 0.39062    800.0 -96.0 0.00000 1.00000 1.00000 0.39062 0.39062    976.0 -96.0 0.00000 1.00000 1.00000 0.37500 0.37500
976.0 -160.0 0.00000 1.00000 1.00000 0.37500 0.37500    1200.0 -160.0 0.00000 1.00000 1.00000 0.39062 0.39062    976.0 -64.0 0.00000 1.00000 1.00000 0.39062 0.39062    1200.0 -64.0 0.00000 1.00000 1.00000 0.39062 0.39062
1200.0 -240.0 0.00000 1.00000 1.00000 0.39062 0.39062    1264.0 -240.0 0.00000 1.00000 1.00000 0.37500 0.37500    1200.0 -112.0 0.00000 1.00000 1.00000 0.39062 0.39062    1264.0 -112.0 0.00000 1.00000 1.00000 0.39062 0.39062
1264.0 -320.0 0.00000 1.00000 1.00000 0.39062 0.39062    1344.0 -320.0 0.00000 1.00000 1.00000 0.39062 0.39062    1264.0 -176.0 0.00000 1.00000 1.00000 0.37500 0.37500    1344.0 -176.0 0.00000 1.00000 1.00000 0.39062 0.39062
1344.0 -320.0 0.00000 1.00000 1.00000 0.39062 0.39062    1456.0 -320.0 0.00000 1.00000 1.00000 0.39062 0.39062    1344.0 -208.0 0.00000 1.00000 1.00000 0.37500 0.37500    1456.0 -208.0 0.00000 1.00000 1.00000 0.37500 0.37500
1456.0 -256.0 0.00000 1.00000 1.00000 0.37500 0.37500    1520.0 -256.0 0.00000 1.00000 1.00000 0.39062 0.39062    1456.0 -192.0 0.00000 1.00000 1.00000 0.39062 0.39062    1520.0 -192.0 0.00000 1.00000 1.00000 0.39062 0.39062
1520.0 -208.0 0.00000 1.00000 1.00000 0.39062 0.39062    1648.0 -208.0 0.00000 1.00000 1.00000 0.39062 0.39062    1520.0 -80.0 0.00000 1.00000 1.00000 0.39062 0.39062    1648.0 -80.0 0.00000 1.00000 1.00000 0.39062 0.39062
1568.0 -80.0 0.00000 1.00000 1.00000 0.39062 0.39062    1648.0 -80.0 0.00000 1.00000 1.00000 0.39062 0.39062    1568.0 16.0 0.00000 1.00000 1.00000 0.39062 0.39062    1648.0 16.0 0.00000 1.00000 1.00000 0.39062 0.39062
1648.0 -64.0 0.00000 1.00000 1.00000 0.39062 0.39062    1792.0 -64.0 0.00000 1.00000 1.00000 0.37500 0.37500    1648.0 16.0 0.00000 1.00000 1.00000 0.39062 0.39062    1792.0 16.0 0.00000 1.00000 1.00000 0.39062 0.39062
1792.0 -128.0 0.00000 1.00000 1.00000 0.39062 0.39062    1888.0 -128.0 0.00000 1.00000 1.00000 0.37500 0.37500    1792.0 0.0 0.00000 1.00000 1.00000 0.37500 0.37500    1888.0 0.0 0.00000 1.00000 1.00000 0.39062 0.39062
1888.0 -256.0 0.00000 1.00000 1.00000 0.39062 0.39062    2016.0 -256.0 0.00000 1.00000 1.00000 0.39062 0.39062    1888.0 -32.0 0.00000 1.00000 1.00000 0.37500 0.37500    2016.0 -32.0 0.00000 1.00000 1.00000 0.37500 0.37500
2016.0 -256.0 0.00000 1.00000 1.00000 0.39062 0.39062    2144.0 -256.0 0.00000 1.00000 1.00000 0.37500 0.37500    2016.0 -16.0 0.00000 1.00000 1.00000 0.39062 0.39062    2144.0 -16.0 0.00000 1.00000 1.00000 0.39062 0.39062
2144.0 -272.0 0.00000 1.00000 1.00000 0.39062 0.39062    2224.0 -272.0 0.00000 1.00000 1.00000 0.39062 0.39062    2144.0 -96.0 0.00000 1.00000 1.00000 0.37500 0.37500    2224.0 -96.0 0.00000 1.00000 1.00000 0.39062 0.39062
2224.0 -272.0 0.00000 1.00000 1.00000 0.39062 0.39062    2288.0 -272.0 0.00000 1.00000 1.00000 0.39062 0.39062    2224.0 -144.0 0.00000 1.00000 1.00000 0.37500 0.37500    2288.0 -144.0 0.00000 1.00000 1.00000 0.39062 0.39062
2288.0 -272.0 0.00000 1.00000 1.00000 0.39062 0.39062    2528.0 -272.0 0.00000 1.00000 1.00000 0.39062 0.39062    2288.0 -192.0 0.00000 1.00000 1.00000 0.39062 0.39062    2528.0 -192.0 0.00000 1.00000 1.00000 0.39062 0.39062
2528.0 -272.0 0.00000 1.00000 1.00000 0.39062 0.39062    2640.0 -272.0 0.00000 1.00000 1.00000 0.39062 0.39062    2528.0 -224.0 0.00000 1.00000 1.00000 0.37500 0.37500    2640.0 -224.0 0.00000 1.00000 1.00000 0.39062 0.39062
2048.0 -16.0 0.00000 1.00000 1.00000 0.39062 0.39062    2144.0 -16.0 0.00000 1.00000 1.00000 0.39062 0.39062    2048.0 112.0 0.00000 1.00000 1.00000 0.39062 0.39062    2144.0 112.0 0.00000 1.00000 1.00000 0.39062 0.39062
2096.0 112.0 0.00000 1.00000 1.00000 0.39062 0.39062    2224.0 112.0 0.00000 1.00000 1.00000 0.39062 0.39062    2096.0 240.0 0.00000 1.00000 1.00000 0.37500 0.37500    2224.0 240.0 0.00000 1.00000 1.00000 0.39062 0.39062
2080.0 240.0 0.00000 1.00000 1.00000 0.39062 0.39062    2224.0 240.0 0.00000 1.00000 1.00000 0.39062 0.39062    2080.0 400.0 0.00000 1.00000 1.00000 0.32812 0.32812    2224.0 400.0 0.00000 1.00000 1.00000 0.31250 0.31250
2224.0 320.0 0.00000 1.00000 1.00000 0.34375 0.34375    2256.0 320.0 0.00000 1.00000 1.00000 0.39062 0.39062    2224.0 400.0 0.00000 1.00000 1.00000 0.31250 0.31250    2256.0 400.0 0.00000 1.00000 1.00000 0.32812 0.32812
2160.0 512.0 0.00000 1.00000 1.00000 0.35938 0.35938    2432.0 512.0 0.00000 1.00000 1.00000 0.37500 0.37500    2160.0 576.0 0.00000 1.00000 1.00000 0.39062 0.39062    2432.0 576.0 0.00000 1.00000 1.00000 0.37500 0.37500
2432.0 544.0 0.00000 1.00000 1.00000 0.37500 0.37500    2560.0 544.0 0.00000 1.00000 1.00000 0.35938 0.35938    2432.0 592.0 0.00000 1.00000 1.00000 0.39062 0.39062    2560.0 592.0 0.00000 1.00000 1.00000 0.37500 0.37500
2560.0 576.0 0.00000 1.00000 1.00000 0.35938 0.35938    2720.0 576.0 0.00000 1.00000 1.00000 0.35938 0.35938    2560.0 608.0 0.00000 1.00000 1.00000 0.39062 0.39062    2720.0 608.0 0.00000 1.00000 1.00000 0.39062 0.39062
2720.0 560.0 0.00000 1.00000 1.00000 0.35938 0.35938    2816.0 560.0 0.00000 1.00000 1.00000 0.37500 0.37500    2720.0 608.0 0.00000 1.00000 1.00000 0.39062 0.39062    2816.0 608.0 0.00000 1.00000 1.00000 0.37500 0.37500
2816.0 576.0 0.00000 1.00000 1.00000 0.37500 0.37500    2992.0 576.0 0.00000 1.00000 1.00000 0.39062 0.39062    2816.0 752.0 0.00000 1.00000 1.00000 0.39062 0.39062    2992.0 752.0 0.00000 1.00000 1.00000 0.39062 0.39062
-656.0 576.0 0.00000 1.00000 1.00000 0.37500 0.37500    -496.0 576.0 0.00000 1.00000 1.00000 0.39062 0.39062    -656.0 672.0 0.00000 1.00000 1.00000 0.37500 0.37500    -496.0 672.0 0.00000 1.00000 1.00000 0.39062 0.39062
-736.0 672.0 0.00000 1.00000 1.00000 0.39062 0.39062    -496.0 672.0 0.00000 1.00000 1.00000 0.39062 0.39062    -736.0 784.0 0.00000 1.00000 1.00000 0.39062 0.39062    -496.0 784.0 0.00000 1.00000 1.00000 0.37500 0.37500
-720.0 784.0 0.00000 1.00000 1.00000 0.37500 0.37500    -384.0 784.0 0.00000 1.00000 1.00000 0.39062 0.39062    -720.0 1008.0 0.00000 1.00000 1.00000 0.39062 0.39062    -384.0 1008.0 0.00000 1.00000 1.00000 0.39062 0.39062
-640.0 1008.0 0.00000 1.00000 1.00000 0.37500 0.37500    -400.0 1008.0 0.00000 1.00000 1.00000 0.37500 0.37500    -640.0 1216.0 0.00000 1.00000 1.00000 0.37500 0.37500    -400.0 1216.0 0.00000 1.00000 1.00000 0.39062 0.39062
-880.0 1296.0 0.00000 1.00000 1.00000 0.39062 0.39062    -688.0 1296.0 0.00000 1.00000 1.00000 0.39062 0.39062    -880.0 1408.0 0.00000 1.00000 1.00000 0.39062 0.39062    -688.0 1408.0 0.00000 1.00000 1.00000 0.37500 0.37500
-688.0 1216.0 0.00000 1.00000 1.00000 0.39062 0.39062    -432.0 1216.0 0.00000 1.00000 1.00000 0.37500 0.37500    -688.0 1424.0 0.00000 1.00000 1.00000 0.39062 0.39062    -432.0 1424.0 0.00000 1.00000 1.00000 0.39062 0.39062
-672.0 1424.0 0.00000 1.00000 1.00000 0.39062 0.39062    -448.0 1424.0 0.00000 1.00000 1.00000 0.39062 0.39062    -672.0 1616.0 0.00000 1.00000 1.00000 0.37500 0.37500    -448.0 1616.0 0.00000 1.00000 1.00000 0.39062 0.39062
-832.0 1616.0 0.00000 1.00000 1.00000 0.39062 0.39062    -512.0 1616.0 0.00000 1.00000 1.00000 0.37500 0.37500    -832.0 1728.0 0.00000 1.00000 1.00000 0.39062 0.39062    -512.0 1728.0 0.00000 1.00000 1.00000 0.39062 0.39062
-976.0 1632.0 0.00000 1.00000 1.00000 0.39062 0.39062    -832.0 1632.0 0.00000 1.00000 1.00000 0.37500 0.37500    -976.0 1712.0 0.00000 1.00000 1.00000 0.39062 0.39062    -832.0 1712.0 0.00000 1.00000 1.00000 0.37500 0.37500
-832.0 1728.0 0.00000 1.00000 1.00000 0.39062 0.39062    -576.0 1728.0 0.00000 1.00000 1.00000 0.37500 0.37500    -832.0 2032.0 0.00000 1.00000 1.00000 0.39062 0.39062    -576.0 2032.0 0.00000 1.00000 1.00000 0.39062 0.39062
-1248.0 2544.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1088.0 2544.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1248.0 2832.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1088.0 2832.0 40.60000 1.00000 1.00000 0.39062 0.39062
-1088.0 2544.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1040.0 2544.0 40.59999 1.00000 1.00000 0.39062 0.39062    -1088.0 2784.0 40.59999 1.00000 1.00000 0.37500 0.37500    -1040.0 2784.0 40.60000 1.00000 1.00000 0.39062 0.39062
-1040.0 2544.0 40.59999 1.00000 1.00000 0.39062 0.39062    -832.0 2544.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1040.0 2736.0 40.59999 1.00000 1.00000 0.37500 0.37500    -832.0 2736.0 40.60000 1.00000 1.00000 0.39062 0.39062
-1088.0 2416.0 40.60000 1.00000 1.00000 0.39062 0.39062    -832.0 2416.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1088.0 2544.0 40.60000 1.00000 1.00000 0.39062 0.39062    -832.0 2544.0 40.60000 1.00000 1.00000 0.39062 0.39062
-1040.0 2304.0 40.60000 1.00000 1.00000 0.39062 0.39062    -864.0 2304.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1040.0 2416.0 40.59999 1.00000 1.00000 0.39062 0.39062    -864.0 2416.0 40.59999 1.00000 1.00000 0.39062 0.39062
-1024.0 2144.0 40.60000 1.00000 1.00000 0.39062 0.39062    -864.0 2144.0 40.59998 1.00000 1.00000 0.37500 0.37500    -1024.0 2304.0 40.59999 1.00000 1.00000 0.37500 0.37500    -864.0 2304.0 40.60000 1.00000 1.00000 0.39062 0.39062
-1072.0 2160.0 40.59999 1.00000 1.00000 0.37500 0.37500    -1024.0 2160.0 40.59999 1.00000 1.00000 0.37500 0.37500    -1072.0 2256.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1024.0 2256.0 40.59999 1.00000 1.00000 0.37500 0.37500
-1200.0 2114.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1072.0 2114.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1200.0 2242.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1072.0 2242.0 40.59999 1.00000 1.00000 0.37500 0.37500
-976.0 2016.0 40.60000 1.00000 1.00000 0.39062 0.39062    -848.0 2016.0 40.60000 1.00000 1.00000 0.39062 0.39062    -976.0 2144.0 40.59999 1.00000 1.00000 0.37500 0.37500    -848.0 2144.0 40.59998 1.00000 1.00000 0.37500 0.37500
-864.0 2144.0 40.59998 1.00000 1.00000 0.37500 0.37500    -480.0 2144.0 40.60000 1.00000 1.00000 0.39062 0.39062    -864.0 2272.0 40.59999 1.00000 1.00000 0.37500 0.37500    -480.0 2272.0 40.60000 1.00000 1.00000 0.39062 0.39062
-688.0 2272.0 40.59999 1.00000 1.00000 0.37500 0.37500    -496.0 2272.0 40.59999 1.00000 1.00000 0.37500 0.37500    -688.0 2320.0 40.60000 1.00000 1.00000 0.39062 0.39062    -496.0 2320.0 40.60000 1.00000 1.00000 0.39062 0.39062
-608.0 2320.0 40.59999 1.00000 1.00000 0.39062 0.39062    -528.0 2320.0 40.59999 1.00000 1.00000 0.37500 0.37500    -608.0 2352.0 40.60000 1.00000 1.00000 0.39062 0.39062    -528.0 2352.0 40.60000 1.00000 1.00000 0.39062 0.39062
-848.0 2048.0 40.59999 1.00000 1.00000 0.37500 0.37500    -816.0 2048.0 40.60000 1.00000 1.00000 0.39062 0.39062    -848.0 2144.0 40.59998 1.00000 1.00000 0.37500 0.37500    -816.0 2144.0 40.59998 1.00000 1.00000 0.37500 0.37500
-816.0 2064.0 40.59999 1.00000 1.00000 0.37500 0.37500    -496.0 2064.0 40.60000 1.00000 1.00000 0.39062 0.39062    -816.0 2144.0 40.59998 1.00000 1.00000 0.37500 0.37500    -496.0 2144.0 40.59999 1.00000 1.00000 0.37500 0.37500
-576.0 2032.0 0.00000 1.00000 1.00000 0.39062 0.39062    -512.0 2032.0 40.60000 1.00000 1.00000 0.39062 0.39062    -576.0 2064.0 40.59999 1.00000 1.00000 0.37500 0.37500    -512.0 2064.0 40.59999 1.00000 1.00000 0.37500 0.37500
2376.0 -3000.0 0.00000 1.00000 0.00000 0.00000 0.00000    3000.0 -3000.0 0.00000 1.00000 0.00000 0.00000 0.00000    2376.0 -2696.0 0.00000 1.00000 0.40000 0.14062 0.14062    3000.0 -2696.0 0.00000 1.00000 0.00000 0.00000 0.00000
2520.0 -2696.0 0.00000 1.00000 0.30769 0.09375 0.09375    3000.0 -2696.0 0.00000 1.00000 0.00000 0.00000 0.00000    2520.0 -2560.0 0.00000 1.00000 1.00000 0.39062 0.39062    3000.0 -2560.0 0.00000 1.00000 0.00000 0.00000 0.00000
-1328.0 2082.0 40.59999 1.00000 1.00000 0.39062 0.39062    -1200.0 2082.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1328.0 2210.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1200.0 2210.0 40.60000 1.00000 1.00000 0.39062 0.39062
-1456.0 2048.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1328.0 2048.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1456.0 2176.0 40.60000 1.00000 1.00000 0.39062 0.39062    -1328.0 2176.0 40.59999 1.00000 1.00000 0.39062 0.39062
-1248.0 -144.0 0.00000 0.00000 0.00000 0.00000 0.00000    -992.0 -144.0 0.00000 1.00000 1.00000 0.39062 0.39062    -1248.0 208.0 0.00000 0.48127 0.48127 0.12500 0.12500    -992.0 208.0 0.00000 0.75707 0.75707 0.20312 0.20312
-1176.0 -432.0 0.00000 0.39655 0.39655 0.12500 0.12500    -992.0 -432.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1176.0 -144.0 0.00000 0.28125 0.28125 0.10938 0.10938    -992.0 -144.0 0.00000 1.00000 1.00000 0.39062 0.39062
-1792.0 -592.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1728.0 -592.0 0.00000 0.08680 0.08680 0.00000 0.00000    -1792.0 -144.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1728.0 -144.0 0.00000 0.01341 0.01341 0.00000 0.00000
-1792.0 170.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1600.0 170.0 0.00000 0.00510 0.00510 0.00000 0.00000    -1792.0 274.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1600.0 274.0 0.00000 0.27041 0.27041 0.07812 0.07812
-1600.0 168.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1256.0 168.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1600.0 208.0 0.00000 0.10204 0.10204 0.01562 0.01562    -1256.0 208.0 0.00000 0.47265 0.47265 0.12500 0.12500
-1574.0 -50.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1550.0 -50.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1574.0 102.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1550.0 102.0 0.00000 0.00000 0.00000 0.00000 0.00000
-912.0 208.0 0.00000 0.84326 0.84326 0.23438 0.23438    -752.0 208.0 0.00000 1.00000 1.00000 0.39062 0.39062    -912.0 48.0 0.00000 0.91450 0.91450 0.29688 0.29688
-1610.0 168.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1550.0 168.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1550.0 108.0 0.00000 0.00000 0.00000 0.00000 0.00000
-1728.0 -62.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1568.0 -62.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1728.0 -222.0 0.00000 0.02618 0.02618 0.00000 0.00000
-1724.0 170.0 0.00000 0.00181 0.00181 0.00000 0.00000    -1612.0 170.0 0.00000 0.00478 0.00478 0.00000 0.00000    -1724.0 58.0 0.00000 0.00000 0.00000 0.00000 0.00000
-1550.0 168.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1362.0 168.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1550.0 -20.0 0.00000 0.00000 0.00000 0.00000 0.00000
-1722.0 -62.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1574.0 -62.0 0.00000 0.00000 0.00000 0.00000 0.00000    -1574.0 86.0 0.00000 0.00000 0.00000 0.00000 0.00000
